id,fecha,provincia,zona_prov,genero,edad,maximo_estudio,espacio_identificado,posibilidad_votar,opinion_gestion_alberto,opinion_gestion_kicillof,opinion_tolosapaz,opinion_manes,opinion_santilli,posibilidad_voto_tolosapaz,posibilidad_voto_santilli,posibilidad_voto_manes,intencion_voto_2021,intencion_voto_2021_otros,voto_emitido_2019,analisis_temporal,peso
310,3/10/2021 19:08,Buenos Aires,Zona Oeste conurbano,Mujer,43,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,0,,No recuerdo,sem_6_(10/02-10/06),1
311,3/10/2021 19:07,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,53,Superior,La Izquierda,SEGURAMENTE iré a votar,1,1,1.0,-1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
312,3/10/2021 18:33,Buenos Aires,Zona Oeste conurbano,Mujer,59,Superior,El PRO,SEGURAMENTE iré a votar,-2,-1,-1.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
313,3/10/2021 18:32,Buenos Aires,Zona Norte conurbano,Mujer,73,,El PRO,SEGURAMENTE iré a votar,-2,-1,,,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
314,3/10/2021 18:29,Buenos Aires,Zona Oeste conurbano,Mujer,51,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
315,3/10/2021 18:28,Buenos Aires,Zona Sur conurbano,Hombre,46,Primario,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-1.0,-2.0,2.0,0.0,0.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
316,3/10/2021 18:27,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,52,Superior,El radicalismo,SEGURAMENTE iré a votar,1,1,0.0,2.0,1.0,-1.0,0.0,2.0,Juntos: Facundo Manes,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
317,3/10/2021 18:23,Buenos Aires,Zona Sur conurbano,Mujer,77,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
318,3/10/2021 18:05,Buenos Aires,Zona Sur conurbano,Mujer,57,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
319,3/10/2021 18:02,Buenos Aires,Zona Sur conurbano,Mujer,84,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,0.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
320,3/10/2021 17:54,Buenos Aires,Zona Sur conurbano,Hombre,64,Primario,El PRO,SEGURAMENTE iré a votar,-2,-1,-2.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
321,3/10/2021 17:44,Buenos Aires,Zona Oeste conurbano,Hombre,33,Superior,NINGUNO,SEGURAMENTE iré a votar,1,1,1.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
322,3/10/2021 17:35,Buenos Aires,Zona Oeste conurbano,Mujer,40,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,-1,2,-1.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
323,3/10/2021 17:32,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,71,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,1,1,1.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
324,3/10/2021 17:31,Buenos Aires,Zona Sur conurbano,Mujer,67,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
325,3/10/2021 17:30,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,71,Secundario,El PRO,SEGURAMENTE iré a votar,1,1,1.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
326,3/10/2021 17:17,Buenos Aires,Zona Sur conurbano,Mujer,41,Superior,El peronismo,SEGURAMENTE iré a votar,1,1,1.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
327,3/10/2021 17:06,Buenos Aires,Zona Sur conurbano,Hombre,65,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
328,3/10/2021 16:44,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,56,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
329,3/10/2021 16:34,Buenos Aires,Zona Sur conurbano,Mujer,50,Secundario,El peronismo,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
330,3/10/2021 16:28,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,65,Secundario,El radicalismo,Casi seguro NO IRÉ A VOTAR,-2,-2,-2.0,2.0,2.0,-1.0,0.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
331,3/10/2021 16:11,Buenos Aires,Zona Oeste conurbano,Mujer,22,Secundario,NINGUNO,NO ESTO SEGURO de ir a votar,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
332,3/10/2021 16:04,Buenos Aires,Zona Norte conurbano,Hombre,58,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,1,1.0,1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
333,3/10/2021 16:01,Buenos Aires,Zona Oeste conurbano,Mujer,35,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,0.0,1.0,2.0,-1.0,2.0,0.0,Vamos con Vos: Florencio Randazzo,,No recuerdo,sem_6_(10/02-10/06),1
334,3/10/2021 15:57,Buenos Aires,Zona Sur conurbano,Hombre,57,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,Frente Unión por el Futuro: Juan José Gómez Centurión,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
335,3/10/2021 15:51,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,60,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-1,-2.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
336,3/10/2021 15:46,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,50,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,-1,2,1.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
337,3/10/2021 15:27,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,61,Superior,NINGUNO,SEGURAMENTE iré a votar,0,-2,0.0,1.0,1.0,0.0,0.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
338,3/10/2021 15:13,Buenos Aires,Zona Norte conurbano,Hombre,50,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,Frente Unión por el Futuro: Juan José Gómez Centurión,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
339,3/10/2021 15:02,Buenos Aires,Zona Sur conurbano,Mujer,46,Superior,El radicalismo,SEGURAMENTE iré a votar,-1,-1,0.0,2.0,1.0,,2.0,2.0,Juntos: Facundo Manes,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
340,3/10/2021 14:48,Buenos Aires,Zona Norte conurbano,Hombre,50,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
341,3/10/2021 14:49,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,50,Superior,El radicalismo,SEGURAMENTE iré a votar,-1,-1,-2.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
342,3/10/2021 14:48,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,36,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,1.0,-1.0,0.0,0.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
343,3/10/2021 14:34,Buenos Aires,Zona Sur conurbano,Hombre,64,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
344,3/10/2021 14:30,Buenos Aires,Zona Sur conurbano,Hombre,72,Primario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
345,3/10/2021 14:31,Buenos Aires,Zona Oeste conurbano,Hombre,70,Secundario,El peronismo,SEGURAMENTE iré a votar,-1,1,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
346,3/10/2021 14:20,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,62,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-1,-1.0,0.0,1.0,-1.0,0.0,0.0,Otros,Ninguno,Blanco/nulo,sem_6_(10/02-10/06),1
347,3/10/2021 14:02,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,64,Superior,El peronismo,SEGURAMENTE iré a votar,1,1,0.0,1.0,-1.0,0.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
348,3/10/2021 13:36,Buenos Aires,Zona Norte conurbano,Mujer,52,Superior,El peronismo,SEGURAMENTE iré a votar,1,1,0.0,0.0,1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
349,3/10/2021 13:38,Buenos Aires,Zona Sur conurbano,Mujer,22,Secundario,NINGUNO,NO ESTO SEGURO de ir a votar,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0,,No recuerdo,sem_6_(10/02-10/06),1
350,3/10/2021 13:36,Buenos Aires,Zona Sur conurbano,Hombre,63,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
351,3/10/2021 13:12,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,52,Secundario,NINGUNO,SEGURAMENTE iré a votar,-1,-1,0.0,1.0,1.0,0.0,0.0,0.0,Principios y valores: Guillermo Moreno,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
352,3/10/2021 13:09,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,56,Superior,El PRO,SEGURAMENTE iré a votar,-1,-1,-2.0,2.0,1.0,-1.0,2.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
353,3/10/2021 13:08,Buenos Aires,Zona Oeste conurbano,Mujer,72,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
354,3/10/2021 12:50,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,33,Primario,El Kirchnerismo,SEGURAMENTE iré a votar,1,1,1.0,1.0,-1.0,2.0,0.0,0.0,0,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
355,3/10/2021 12:40,Buenos Aires,Zona Sur conurbano,Hombre,58,Secundario,El peronismo,SEGURAMENTE iré a votar,2,2,2.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
356,3/10/2021 12:32,Buenos Aires,Zona Oeste conurbano,Hombre,49,Secundario,El peronismo,SEGURAMENTE iré a votar,-2,-1,-2.0,0.0,-1.0,-1.0,0.0,0.0,Avanza Libertad: José Luis Espert,,Despertar: José Luis Espert,sem_6_(10/02-10/06),1
357,3/10/2021 12:13,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,43,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,0.0,2.0,0.0,-1.0,0.0,2.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
358,3/10/2021 05:40,Buenos Aires,Zona Oeste conurbano,Hombre,47,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,-1,2,1.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
359,3/10/2021 04:16,Buenos Aires,Zona Oeste conurbano,Hombre,55,Primario incompleto,El peronismo,SEGURAMENTE iré a votar,2,1,2.0,-1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
360,3/10/2021 03:06,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,26,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,2.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
361,3/10/2021 02:56,Buenos Aires,Zona Sur conurbano,Hombre,38,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,-2.0,-1.0,-1.0,2.0,Juntos: Facundo Manes,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
362,3/10/2021 02:54,Buenos Aires,Zona Sur conurbano,Hombre,62,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
363,3/10/2021 02:51,Buenos Aires,Zona Sur conurbano,Mujer,60,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,1.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
364,3/10/2021 01:34,Buenos Aires,Zona Oeste conurbano,Hombre,63,Superior,El peronismo,SEGURAMENTE iré a votar,-1,-1,0.0,1.0,0.0,-1.0,-1.0,-1.0,Principios y valores: Guillermo Moreno,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
365,3/10/2021 01:21,Buenos Aires,Zona Sur conurbano,Mujer,46,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
366,3/10/2021 01:11,Buenos Aires,Zona Oeste conurbano,Mujer,62,Superior,El peronismo,SEGURAMENTE iré a votar,-2,-1,-2.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
367,3/10/2021 01:04,Buenos Aires,Zona Norte conurbano,Hombre,62,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-1.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
368,3/10/2021 00:56,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,76,Primario,El peronismo,SEGURAMENTE iré a votar,1,1,1.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
369,3/10/2021 00:57,Buenos Aires,Zona Sur conurbano,Mujer,56,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,1.0,1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
370,3/10/2021 00:39,Buenos Aires,Zona Norte conurbano,Mujer,51,Superior,El peronismo,SEGURAMENTE iré a votar,-1,-1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,Vamos con Vos: Florencio Randazzo,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
371,3/10/2021 00:22,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,56,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-1,-2.0,1.0,-1.0,0.0,-1.0,0.0,Avanza Libertad: José Luis Espert,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
372,3/10/2021 00:07,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,30,Secundario,El peronismo,SEGURAMENTE iré a votar,1,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
373,2/10/2021 23:43,Buenos Aires,Zona Oeste conurbano,Hombre,69,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
374,2/10/2021 23:29,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,50,Superior,NINGUNO,NO ESTO SEGURO de ir a votar,-1,-1,0.0,1.0,1.0,-1.0,0.0,0.0,0,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
375,2/10/2021 23:17,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,70,Superior,El peronismo,SEGURAMENTE iré a votar,1,1,2.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
376,2/10/2021 23:13,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,61,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
377,2/10/2021 22:55,Buenos Aires,Zona Norte conurbano,Hombre,60,Superior,NINGUNO,SEGURAMENTE iré a votar,1,1,1.0,1.0,1.0,0.0,-1.0,0.0,Otros,blanco?,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
378,2/10/2021 22:32,Buenos Aires,Zona Oeste conurbano,Mujer,19,Primario incompleto,La Izquierda,SEGURAMENTE iré a votar,-2,-2,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,Juntos: Diego Santilli,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
379,2/10/2021 22:21,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,82,Superior,NINGUNO,Casi seguro NO IRÉ A VOTAR,-1,-1,0.0,2.0,1.0,-1.0,-1.0,2.0,Juntos: Facundo Manes,,Blanco/nulo,sem_6_(10/02-10/06),1
380,2/10/2021 22:06,Buenos Aires,Zona Sur conurbano,Mujer,50,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
381,2/10/2021 22:04,Buenos Aires,Zona Norte conurbano,Hombre,61,Primario,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,-1.0,-1.0,0.0,0.0,0.0,FIT-U: Nicolás del Caño,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
382,2/10/2021 22:01,Buenos Aires,Zona Norte conurbano,Hombre,56,Secundario,El peronismo,SEGURAMENTE iré a votar,1,1,0.0,0.0,1.0,0.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
383,2/10/2021 21:59,Buenos Aires,Zona Oeste conurbano,Mujer,46,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
384,2/10/2021 21:46,Buenos Aires,Zona Sur conurbano,Hombre,42,Superior,El peronismo,SEGURAMENTE iré a votar,1,2,1.0,-2.0,-2.0,0.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
385,2/10/2021 21:39,Buenos Aires,Zona Norte conurbano,Mujer,54,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,0.0,-1.0,0.0,-1.0,0.0,0.0,Vamos con Vos: Florencio Randazzo,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
386,2/10/2021 21:40,Buenos Aires,Zona Oeste conurbano,Mujer,54,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,1.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
387,2/10/2021 21:30,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,59,Secundario,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,1.0,-1.0,-1.0,-1.0,Avanza Libertad: José Luis Espert,,Despertar: José Luis Espert,sem_6_(10/02-10/06),1
388,2/10/2021 21:21,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,62,Superior,La Izquierda,SEGURAMENTE iré a votar,1,1,0.0,-1.0,-2.0,0.0,-1.0,-1.0,FIT-U: Nicolás del Caño,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
389,2/10/2021 21:19,Buenos Aires,Zona Sur conurbano,Mujer,38,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
390,2/10/2021 21:09,Buenos Aires,Zona Sur conurbano,Mujer,60,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,1,1,0.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
391,2/10/2021 20:54,Buenos Aires,Zona Norte conurbano,Hombre,70,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,1.0,-1.0,2.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
392,2/10/2021 20:45,Buenos Aires,Zona Oeste conurbano,Mujer,65,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
393,2/10/2021 20:38,Buenos Aires,Zona Sur conurbano,Hombre,79,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,0.0,2.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
394,2/10/2021 20:39,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,53,Superior,NINGUNO,Casi seguro NO IRÉ A VOTAR,-2,-2,-2.0,0.0,1.0,-1.0,0.0,0.0,0,,Blanco/nulo,sem_6_(10/02-10/06),1
395,2/10/2021 20:30,Buenos Aires,Zona Norte conurbano,Hombre,45,Superior,NINGUNO,SEGURAMENTE iré a votar,2,-2,0.0,0.0,0.0,-1.0,-1.0,-1.0,Avanza Libertad: José Luis Espert,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
396,2/10/2021 20:28,Buenos Aires,Zona Norte conurbano,Mujer,34,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
397,2/10/2021 20:26,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,40,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,0.0,0.0,0.0,-1.0,-1.0,0.0,Juntos: Facundo Manes,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
398,2/10/2021 20:25,Buenos Aires,Zona Oeste conurbano,Mujer,37,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,1.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
399,2/10/2021 20:12,Buenos Aires,Zona Sur conurbano,Hombre,47,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
400,2/10/2021 20:04,Buenos Aires,Zona Sur conurbano,Mujer,60,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,0.0,0.0,2.0,2.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
401,2/10/2021 19:55,Buenos Aires,Zona Oeste conurbano,Mujer,48,Superior,NINGUNO,SEGURAMENTE iré a votar,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
